Date,Location,StationCode,State,Latitude,Longitude,pH,WQI,DO,BOD,Safety_Status,Turbidity_NTU
2025-01-20,Kolkata Reservoir,W_KOL,Kolkata,22.527237929545258,88.40724486340807,7.6,70.1,4.9,4.7,Moderate,5.8
2025-01-20,Hyderabad Reservoir,W_HYD,Hyderabad,17.36349808040138,78.50949113311913,8.2,49.8,7.7,7.5,Moderate,1.9
2025-01-20,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.058950274993375,72.53004592598184,7.9,42.2,5.7,6.7,Safe,9.8
2025-01-20,Jaipur Reservoir,W_JAI,Jaipur,26.865789629128177,75.81500191760692,8.5,76.2,4.1,6.4,Safe,3.3
2025-01-20,Lucknow Reservoir,W_LUC,Lucknow,26.88065901281234,80.99052262512845,7.4,51.6,8.4,3.2,Moderate,10.7
2025-01-20,Bhopal Reservoir,W_BHO,Bhopal,23.30159078739977,77.36849178616055,7.3,17.5,7.8,2.0,Moderate,1.0
2025-01-21,Mumbai Reservoir,W_MUM,Mumbai,19.09229138137996,72.84931475341071,8.2,46.7,7.7,5.8,Unsafe,11.4
2025-01-21,Delhi Reservoir,W_DEL,Delhi,28.70978818255018,77.0617473194452,6.8,87.1,9.8,6.7,Moderate,4.4
2025-01-21,Bengaluru Reservoir,W_BEN,Bengaluru,12.935122339632644,77.55961015908805,7.2,77.0,8.3,4.1,Moderate,9.6
2025-01-21,Chennai Reservoir,W_CHE,Chennai,13.077481213851163,80.24771089392593,6.9,53.6,7.3,4.2,Unsafe,10.6
2025-01-21,Kolkata Reservoir,W_KOL,Kolkata,22.570645209296075,88.32642779375092,7.4,35.9,6.7,7.3,Moderate,3.0
2025-01-21,Hyderabad Reservoir,W_HYD,Hyderabad,17.37084989147072,78.44028926848523,6.8,40.3,5.5,6.0,Moderate,1.3
2025-01-21,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.01424059374929,72.56457584820771,7.1,33.6,5.3,5.2,Moderate,11.3
2025-01-21,Jaipur Reservoir,W_JAI,Jaipur,26.889684943718596,75.79408852239727,7.9,55.2,7.6,5.1,Safe,8.3
2025-01-21,Lucknow Reservoir,W_LUC,Lucknow,26.81109274529005,80.9074184419339,8.5,43.6,7.3,3.2,Moderate,14.5
2025-01-21,Bhopal Reservoir,W_BHO,Bhopal,23.258960085853676,77.39330871280163,7.7,79.7,6.0,2.2,Moderate,14.9
2025-01-22,Mumbai Reservoir,W_MUM,Mumbai,19.053768168923163,72.87589430217082,6.6,83.2,4.2,6.4,Safe,11.7
2025-01-22,Delhi Reservoir,W_DEL,Delhi,28.669008410794664,77.13901451393896,7.0,31.9,7.1,4.2,Unsafe,5.5
2025-01-22,Bengaluru Reservoir,W_BEN,Bengaluru,12.948743113704458,77.58606518848909,7.8,50.7,6.7,7.5,Safe,10.9
2025-01-22,Chennai Reservoir,W_CHE,Chennai,13.115035435028032,80.31847037140572,6.6,80.2,6.3,5.9,Safe,4.9
2025-01-22,Kolkata Reservoir,W_KOL,Kolkata,22.613689269080503,88.35898630332736,7.6,37.1,6.8,6.7,Unsafe,7.6
2025-01-22,Hyderabad Reservoir,W_HYD,Hyderabad,17.363568318018192,78.44723132714883,7.3,52.4,9.7,5.3,Unsafe,7.7
2025-01-22,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.057915217162563,72.52704049079443,6.6,87.7,8.5,1.2,Safe,13.6
2025-01-22,Jaipur Reservoir,W_JAI,Jaipur,26.906798500893494,75.74562785792462,8.2,71.5,8.3,7.6,Moderate,11.7
2025-01-22,Lucknow Reservoir,W_LUC,Lucknow,26.843505521422937,80.95481852089931,7.9,41.4,4.7,4.0,Safe,10.0
2025-01-22,Bhopal Reservoir,W_BHO,Bhopal,23.279246589154205,77.4454534354568,7.2,74.8,8.9,6.7,Moderate,1.1
2025-01-23,Mumbai Reservoir,W_MUM,Mumbai,19.081627801066503,72.91528722595329,8.1,69.9,4.4,4.3,Unsafe,12.4
2025-01-23,Delhi Reservoir,W_DEL,Delhi,28.721193816890356,77.11047312681684,7.0,80.0,4.3,5.8,Moderate,3.4
2025-01-23,Bengaluru Reservoir,W_BEN,Bengaluru,12.954387953122472,77.60610910148343,7.9,31.5,6.7,3.1,Moderate,3.1
2025-01-23,Chennai Reservoir,W_CHE,Chennai,13.047964861955363,80.24030237716833,7.9,36.6,8.1,6.5,Safe,9.7
2025-01-23,Kolkata Reservoir,W_KOL,Kolkata,22.53294595595177,88.33862217561722,7.0,35.0,4.4,3.0,Safe,6.4
2025-01-23,Hyderabad Reservoir,W_HYD,Hyderabad,17.43385032622596,78.4610461006754,7.7,45.3,7.6,5.9,Moderate,14.9
2025-01-23,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.99263456030361,72.54207946643596,8.1,47.7,6.7,5.7,Moderate,4.8
2025-01-23,Jaipur Reservoir,W_JAI,Jaipur,26.905540139420427,75.74838148086947,7.0,84.8,4.8,5.4,Moderate,3.4
2025-01-23,Lucknow Reservoir,W_LUC,Lucknow,26.89034705340303,80.89818795357928,6.9,54.1,9.8,7.0,Unsafe,6.5
2025-01-23,Bhopal Reservoir,W_BHO,Bhopal,23.25093524783232,77.37453149960571,8.5,19.0,4.9,5.5,Safe,6.0
2025-01-24,Mumbai Reservoir,W_MUM,Mumbai,19.09369762876699,72.8766938577061,8.3,23.6,9.6,4.0,Unsafe,12.2
2025-01-24,Delhi Reservoir,W_DEL,Delhi,28.68746084097463,77.06601686894808,8.2,65.5,9.7,7.1,Moderate,7.8
2025-01-24,Bengaluru Reservoir,W_BEN,Bengaluru,12.973929407110735,77.60314124545489,7.9,66.6,9.7,4.6,Safe,4.6
2025-01-24,Chennai Reservoir,W_CHE,Chennai,13.06882430744366,80.24530254440594,7.9,32.7,9.4,2.5,Unsafe,13.2
2025-01-24,Kolkata Reservoir,W_KOL,Kolkata,22.559598834749764,88.33591133838652,7.8,88.4,6.3,2.1,Safe,8.0
2025-01-24,Hyderabad Reservoir,W_HYD,Hyderabad,17.4039301517595,78.43801882842749,6.9,49.0,5.9,3.5,Safe,12.9
2025-01-24,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.0146828512497,72.57379174845515,7.9,95.0,8.2,7.4,Moderate,10.8
2025-01-24,Jaipur Reservoir,W_JAI,Jaipur,26.925797994856918,75.8026665871785,8.3,64.6,9.1,7.5,Unsafe,4.6
2025-01-24,Lucknow Reservoir,W_LUC,Lucknow,26.81159292429826,80.9953371184303,7.1,74.1,8.1,1.9,Unsafe,5.2
2025-01-24,Bhopal Reservoir,W_BHO,Bhopal,23.29589821358698,77.42372703273253,7.2,82.2,4.0,2.3,Safe,7.9
2025-01-25,Mumbai Reservoir,W_MUM,Mumbai,19.12415494295067,72.85644842218292,6.6,40.2,4.9,6.2,Safe,9.9
2025-01-25,Delhi Reservoir,W_DEL,Delhi,28.667389970431714,77.09456085678326,6.8,50.9,9.7,3.1,Moderate,3.7
2025-01-25,Bengaluru Reservoir,W_BEN,Bengaluru,12.941739618125219,77.63938878240079,6.5,20.8,9.7,1.6,Unsafe,14.6
2025-01-25,Chennai Reservoir,W_CHE,Chennai,13.061537329628019,80.26105897982764,6.6,41.7,5.4,6.2,Unsafe,6.0
2025-01-25,Kolkata Reservoir,W_KOL,Kolkata,22.535772962243424,88.38883787693011,7.0,84.9,5.7,1.6,Safe,9.3
2025-01-25,Hyderabad Reservoir,W_HYD,Hyderabad,17.41920654733811,78.47585133087293,6.7,16.4,6.8,6.0,Safe,9.4
2025-01-25,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.028266086430875,72.6105500674197,7.6,86.9,4.6,5.2,Moderate,4.6
2025-01-25,Jaipur Reservoir,W_JAI,Jaipur,26.949093350592268,75.79769880571047,7.3,40.5,6.0,4.6,Moderate,9.5
2025-01-25,Lucknow Reservoir,W_LUC,Lucknow,26.887952779217933,80.93290044984094,8.0,30.4,9.7,1.5,Moderate,14.7
2025-01-25,Bhopal Reservoir,W_BHO,Bhopal,23.21719358860813,77.450418339507,7.7,70.5,8.7,7.1,Moderate,11.3
2025-01-26,Mumbai Reservoir,W_MUM,Mumbai,19.061964097998757,72.90862562727797,7.1,68.4,6.9,7.3,Unsafe,3.5
2025-01-26,Delhi Reservoir,W_DEL,Delhi,28.749301770217524,77.10791177638293,7.5,56.7,8.3,7.4,Unsafe,13.3
2025-01-26,Bengaluru Reservoir,W_BEN,Bengaluru,12.925032841729172,77.5989237292422,7.8,98.0,9.2,2.4,Safe,8.1
2025-01-26,Chennai Reservoir,W_CHE,Chennai,13.032997860488559,80.26470731303701,7.8,39.1,4.0,5.8,Moderate,8.8
2025-01-26,Kolkata Reservoir,W_KOL,Kolkata,22.541318255167052,88.35046088856149,7.9,73.0,5.7,7.6,Unsafe,2.7
2025-01-26,Hyderabad Reservoir,W_HYD,Hyderabad,17.42501868359702,78.50218849290968,7.2,54.7,9.3,6.2,Moderate,5.7
2025-01-26,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.069282332612353,72.6051057439305,7.7,83.1,6.9,3.7,Unsafe,3.8
2025-01-26,Jaipur Reservoir,W_JAI,Jaipur,26.87162597618242,75.74012984093308,7.0,33.3,9.4,4.7,Safe,10.3
2025-01-26,Lucknow Reservoir,W_LUC,Lucknow,26.85238961033334,80.9587388410558,7.2,54.2,5.7,6.0,Unsafe,11.1
2025-01-26,Bhopal Reservoir,W_BHO,Bhopal,23.28778320294217,77.38394177624893,6.6,36.5,7.1,7.7,Moderate,4.3
2025-01-27,Mumbai Reservoir,W_MUM,Mumbai,19.1089496498953,72.84980088579682,6.9,35.1,6.1,3.6,Moderate,1.6
2025-01-27,Delhi Reservoir,W_DEL,Delhi,28.706009246180614,77.07378420293415,7.5,39.3,5.3,3.1,Safe,10.7
2025-01-27,Bengaluru Reservoir,W_BEN,Bengaluru,12.944313037507804,77.55632849527873,8.1,11.9,7.1,3.8,Safe,14.6
2025-01-27,Chennai Reservoir,W_CHE,Chennai,13.126217664988472,80.24235297875087,7.9,39.9,6.5,6.4,Safe,4.6
2025-01-27,Kolkata Reservoir,W_KOL,Kolkata,22.60741114719112,88.4074267875527,7.9,43.6,8.3,5.8,Safe,12.6
2025-01-27,Hyderabad Reservoir,W_HYD,Hyderabad,17.41329719664747,78.52784281544565,7.7,29.0,5.7,2.6,Unsafe,8.0
2025-01-27,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.044166465517048,72.59437829478127,8.0,19.8,6.4,5.7,Moderate,10.2
2025-01-27,Jaipur Reservoir,W_JAI,Jaipur,26.903082516500113,75.8298400879377,8.4,70.6,6.6,2.1,Unsafe,2.9
2025-01-27,Lucknow Reservoir,W_LUC,Lucknow,26.86937306269727,80.96308549037471,6.8,40.6,7.8,3.4,Unsafe,3.6
2025-01-27,Bhopal Reservoir,W_BHO,Bhopal,23.25794135543686,77.39888714089413,7.2,97.7,7.1,4.7,Safe,14.5
2025-01-28,Mumbai Reservoir,W_MUM,Mumbai,19.103031073002523,72.83448117333226,7.4,51.9,7.1,5.7,Moderate,13.9
2025-01-28,Delhi Reservoir,W_DEL,Delhi,28.71728617149936,77.13263901279724,6.9,56.1,7.2,3.5,Moderate,1.9
2025-01-28,Bengaluru Reservoir,W_BEN,Bengaluru,12.981670586277504,77.54983531792644,8.3,49.0,6.9,3.0,Safe,4.9
2025-01-28,Chennai Reservoir,W_CHE,Chennai,13.084360393481257,80.26496469245188,6.9,82.8,5.1,3.0,Unsafe,4.6
2025-01-28,Kolkata Reservoir,W_KOL,Kolkata,22.555065604110073,88.39407154057385,7.5,49.3,4.2,7.0,Unsafe,8.4
2025-01-28,Hyderabad Reservoir,W_HYD,Hyderabad,17.386703103691815,78.49490445103827,7.2,68.9,9.3,2.1,Moderate,6.4
2025-01-28,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.050919544757676,72.55762145085842,8.1,93.3,6.3,4.1,Moderate,13.1
2025-01-28,Jaipur Reservoir,W_JAI,Jaipur,26.880041489521556,75.82235463221318,6.9,53.7,4.2,5.0,Safe,11.1
2025-01-28,Lucknow Reservoir,W_LUC,Lucknow,26.831503409738158,80.92960927807528,8.4,22.4,6.3,7.4,Safe,13.4
2025-01-28,Bhopal Reservoir,W_BHO,Bhopal,23.297510834177526,77.43363760433444,7.9,32.4,4.3,4.8,Moderate,9.1
2025-01-29,Mumbai Reservoir,W_MUM,Mumbai,19.055196778296022,72.91558102106627,6.6,62.4,7.4,4.5,Moderate,10.1
2025-01-29,Delhi Reservoir,W_DEL,Delhi,28.722246980089118,77.13148036132185,7.6,42.6,7.3,5.5,Moderate,6.1
2025-01-29,Bengaluru Reservoir,W_BEN,Bengaluru,13.015355762986673,77.60918976299017,8.5,10.7,6.8,1.2,Moderate,14.8
2025-01-29,Chennai Reservoir,W_CHE,Chennai,13.068900204911289,80.28487779366664,8.2,83.6,7.5,6.0,Moderate,1.6
2025-01-29,Kolkata Reservoir,W_KOL,Kolkata,22.61686537452987,88.38752974418483,7.1,24.7,7.5,7.2,Moderate,10.5
2025-01-29,Hyderabad Reservoir,W_HYD,Hyderabad,17.40234306368329,78.43874519283196,8.2,52.3,4.2,4.5,Unsafe,12.4
2025-01-29,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.01512790444925,72.54081915605714,7.5,58.5,8.4,2.5,Unsafe,6.0
2025-01-29,Jaipur Reservoir,W_JAI,Jaipur,26.9408354173341,75.7940108074748,7.7,18.5,4.2,1.4,Moderate,6.9
2025-01-29,Lucknow Reservoir,W_LUC,Lucknow,26.83281128781114,80.92438397645692,8.5,22.8,5.0,2.3,Safe,8.8
2025-01-29,Bhopal Reservoir,W_BHO,Bhopal,23.283578445905587,77.40758039803704,7.9,44.4,7.7,1.7,Unsafe,13.8
2025-01-30,Mumbai Reservoir,W_MUM,Mumbai,19.07282239004003,72.92719162827822,6.7,36.4,5.1,6.9,Unsafe,6.1
2025-01-30,Delhi Reservoir,W_DEL,Delhi,28.697765903422482,77.10809689019666,8.1,38.8,7.4,4.1,Unsafe,5.3
2025-01-30,Bengaluru Reservoir,W_BEN,Bengaluru,12.951830201152871,77.58456589971644,7.5,14.8,4.3,4.7,Safe,2.5
2025-01-30,Chennai Reservoir,W_CHE,Chennai,13.044021849253225,80.31124818919797,7.4,32.7,5.1,6.8,Moderate,14.3
2025-01-30,Kolkata Reservoir,W_KOL,Kolkata,22.602657983908333,88.31986370371911,6.9,41.1,9.0,5.3,Unsafe,13.6
2025-01-30,Hyderabad Reservoir,W_HYD,Hyderabad,17.404110595594823,78.46931316204535,6.8,61.0,9.5,2.4,Moderate,14.9
2025-01-30,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.97898712692306,72.62010219010202,7.2,99.6,8.2,6.6,Safe,13.8
2025-01-30,Jaipur Reservoir,W_JAI,Jaipur,26.892921414625484,75.82208089057588,7.8,57.4,9.0,8.0,Safe,11.0
2025-01-30,Lucknow Reservoir,W_LUC,Lucknow,26.887397037134722,80.9204575928263,6.7,72.5,9.1,3.8,Unsafe,1.9
2025-01-30,Bhopal Reservoir,W_BHO,Bhopal,23.275074422878706,77.42747467529277,6.7,62.0,4.8,7.7,Moderate,10.6
2025-01-31,Mumbai Reservoir,W_MUM,Mumbai,19.10558421222339,72.863340304676,8.4,88.2,6.9,5.2,Unsafe,5.7
2025-01-31,Delhi Reservoir,W_DEL,Delhi,28.70552887375616,77.10378917519718,6.9,46.0,4.4,6.5,Moderate,8.2
2025-01-31,Bengaluru Reservoir,W_BEN,Bengaluru,12.996992410587849,77.6056521403668,7.1,81.3,6.7,7.5,Unsafe,5.7
2025-01-31,Chennai Reservoir,W_CHE,Chennai,13.12095230835515,80.28258028963886,7.3,74.2,9.2,1.2,Unsafe,3.2
2025-01-31,Kolkata Reservoir,W_KOL,Kolkata,22.531079836077094,88.35782022329327,6.9,35.6,9.7,4.5,Safe,1.9
2025-01-31,Hyderabad Reservoir,W_HYD,Hyderabad,17.413811883441955,78.49499719266602,7.7,48.3,5.0,5.7,Unsafe,7.3
2025-01-31,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.067948108199026,72.59249948028294,7.9,60.3,9.7,7.9,Safe,7.3
2025-01-31,Jaipur Reservoir,W_JAI,Jaipur,26.942435221589633,75.737356356767,7.1,43.2,7.4,4.6,Safe,9.9
2025-01-31,Lucknow Reservoir,W_LUC,Lucknow,26.883818489091173,80.95921111761115,8.0,55.7,7.2,2.5,Unsafe,6.2
2025-01-31,Bhopal Reservoir,W_BHO,Bhopal,23.24402830237746,77.40376367238518,7.7,25.8,8.4,2.7,Unsafe,6.6
2025-02-01,Mumbai Reservoir,W_MUM,Mumbai,19.042760857680754,72.85828545696006,7.3,64.1,9.5,1.1,Moderate,14.5
2025-02-01,Delhi Reservoir,W_DEL,Delhi,28.670471323775256,77.08097374636158,8.1,80.4,4.4,3.7,Moderate,13.7
2025-02-01,Bengaluru Reservoir,W_BEN,Bengaluru,12.99509201378167,77.6360451095519,7.7,69.8,9.6,6.7,Moderate,1.3
2025-02-01,Chennai Reservoir,W_CHE,Chennai,13.082430402267114,80.29840176000853,7.7,45.4,5.6,1.9,Unsafe,1.0
2025-02-01,Kolkata Reservoir,W_KOL,Kolkata,22.563505650341078,88.34377123891532,6.6,37.1,6.0,6.8,Unsafe,6.0
2025-02-01,Hyderabad Reservoir,W_HYD,Hyderabad,17.381728363724257,78.50194875998088,7.5,20.8,7.1,6.9,Moderate,14.2
2025-02-01,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.974610955775475,72.56813524740491,8.5,60.1,8.8,4.8,Safe,5.6
2025-02-01,Jaipur Reservoir,W_JAI,Jaipur,26.952583090170627,75.80424584549272,7.7,25.4,9.8,1.9,Moderate,14.3
2025-02-01,Lucknow Reservoir,W_LUC,Lucknow,26.841521335891954,80.92422827493155,7.7,66.1,7.9,5.4,Moderate,5.5
2025-02-01,Bhopal Reservoir,W_BHO,Bhopal,23.260158305288666,77.38313915074724,8.1,28.2,8.5,5.5,Moderate,4.5
2025-02-02,Mumbai Reservoir,W_MUM,Mumbai,19.080105355362576,72.88144104529147,6.5,54.4,5.8,5.2,Safe,7.6
2025-02-02,Delhi Reservoir,W_DEL,Delhi,28.71648195806685,77.14950373318756,7.6,69.7,5.0,3.3,Safe,1.0
2025-02-02,Bengaluru Reservoir,W_BEN,Bengaluru,12.982670352730837,77.62090745743102,7.2,36.7,5.3,6.3,Moderate,6.0
2025-02-02,Chennai Reservoir,W_CHE,Chennai,13.104699567237674,80.26012872636554,7.1,36.6,4.9,1.4,Unsafe,8.0
2025-02-02,Kolkata Reservoir,W_KOL,Kolkata,22.609897331915054,88.40380675114073,6.7,85.0,7.2,5.5,Moderate,2.7
2025-02-02,Hyderabad Reservoir,W_HYD,Hyderabad,17.406952934876468,78.51954971916498,8.5,93.4,8.9,7.8,Unsafe,14.7
2025-02-02,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.04384115649307,72.59943499851576,6.8,66.9,5.4,2.5,Moderate,1.1
2025-02-02,Jaipur Reservoir,W_JAI,Jaipur,26.912790762591374,75.74542365350109,6.9,46.6,7.1,6.2,Safe,11.0
2025-02-02,Lucknow Reservoir,W_LUC,Lucknow,26.88425970349824,80.95966486927156,7.8,57.9,6.7,3.8,Safe,5.2
2025-02-02,Bhopal Reservoir,W_BHO,Bhopal,23.21988385205111,77.43865150154487,8.2,58.2,7.4,4.9,Unsafe,8.3
2025-02-03,Mumbai Reservoir,W_MUM,Mumbai,19.081284733051348,72.92747489158856,7.2,80.5,5.7,3.1,Safe,12.1
2025-02-03,Delhi Reservoir,W_DEL,Delhi,28.696920690873956,77.14357265830748,8.0,59.9,4.6,4.2,Moderate,6.8
2025-02-03,Bengaluru Reservoir,W_BEN,Bengaluru,13.02051047039491,77.62433391999502,7.3,83.1,7.4,1.4,Unsafe,12.2
2025-02-03,Chennai Reservoir,W_CHE,Chennai,13.042210808232994,80.27676348475133,7.4,50.1,6.3,5.4,Unsafe,14.3
2025-02-03,Kolkata Reservoir,W_KOL,Kolkata,22.592681494092286,88.32145849729,7.5,16.8,5.9,1.3,Unsafe,11.5
2025-02-03,Hyderabad Reservoir,W_HYD,Hyderabad,17.391119500905976,78.52626579576713,7.3,78.2,4.3,2.7,Unsafe,10.5
2025-02-03,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.031829844812197,72.53971264273962,7.5,31.3,4.5,6.0,Moderate,12.2
2025-02-03,Jaipur Reservoir,W_JAI,Jaipur,26.884538489895085,75.80291432387783,8.5,95.9,10.0,4.8,Unsafe,7.1
2025-02-03,Lucknow Reservoir,W_LUC,Lucknow,26.866176848907706,80.8983200848204,6.6,55.2,5.0,1.2,Moderate,10.2
2025-02-03,Bhopal Reservoir,W_BHO,Bhopal,23.292379216850623,77.38610352382327,7.0,17.4,5.8,7.2,Safe,13.2
2025-02-04,Mumbai Reservoir,W_MUM,Mumbai,19.070589138667263,72.9162344869138,7.8,92.4,8.2,4.8,Unsafe,1.7
2025-02-04,Delhi Reservoir,W_DEL,Delhi,28.68687073921528,77.13488102420844,8.2,88.3,5.1,5.1,Safe,12.8
2025-02-04,Bengaluru Reservoir,W_BEN,Bengaluru,13.013310607991944,77.61802543943858,6.7,35.0,8.7,4.9,Moderate,14.9
2025-02-04,Chennai Reservoir,W_CHE,Chennai,13.088892691478469,80.23183359199577,7.1,94.2,6.4,3.9,Unsafe,13.9
2025-02-04,Kolkata Reservoir,W_KOL,Kolkata,22.540682914708167,88.3192532999639,7.6,19.4,7.5,4.6,Moderate,10.7
2025-02-04,Hyderabad Reservoir,W_HYD,Hyderabad,17.369615152595202,78.50617415291607,7.4,10.7,5.9,5.8,Moderate,10.6
2025-02-04,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.057234446891883,72.53491466598261,7.0,55.1,4.7,7.5,Unsafe,7.5
2025-02-04,Jaipur Reservoir,W_JAI,Jaipur,26.916222089952797,75.77301766191678,7.6,44.0,7.1,5.1,Safe,10.9
2025-02-04,Lucknow Reservoir,W_LUC,Lucknow,26.87108732662433,80.90444447438637,6.6,77.5,9.7,3.7,Moderate,6.0
2025-02-04,Bhopal Reservoir,W_BHO,Bhopal,23.24965784272138,77.4500972519244,8.3,95.5,5.7,7.1,Safe,5.9
2025-02-05,Mumbai Reservoir,W_MUM,Mumbai,19.02832064023368,72.85636982001465,7.2,54.3,4.9,5.7,Safe,2.4
2025-02-05,Delhi Reservoir,W_DEL,Delhi,28.654825183293,77.09525816620511,7.1,77.8,5.9,3.5,Unsafe,1.7
2025-02-05,Bengaluru Reservoir,W_BEN,Bengaluru,12.973405373096927,77.63072377135798,6.6,95.7,10.0,4.0,Moderate,2.6
2025-02-05,Chennai Reservoir,W_CHE,Chennai,13.064681779536393,80.2685452889798,6.9,75.6,9.5,6.0,Unsafe,4.9
2025-02-05,Kolkata Reservoir,W_KOL,Kolkata,22.58216177252858,88.34407648712701,7.1,33.3,6.3,3.6,Safe,14.1
2025-02-05,Hyderabad Reservoir,W_HYD,Hyderabad,17.433386385563175,78.44375848876697,7.4,46.2,9.6,1.3,Safe,5.9
2025-02-05,Ahmedabad Reservoir,W_AHM,Ahmedabad,22.991448899153326,72.55656253105883,7.0,29.9,5.2,7.4,Unsafe,3.6
2025-02-05,Jaipur Reservoir,W_JAI,Jaipur,26.95927251755647,75.76169502555676,7.4,76.5,9.7,4.6,Unsafe,4.6
2025-02-05,Lucknow Reservoir,W_LUC,Lucknow,26.811631277278348,80.97803298069847,8.1,52.0,6.1,2.5,Safe,11.2
2025-02-05,Bhopal Reservoir,W_BHO,Bhopal,23.227219446574832,77.45692067609914,6.6,95.2,5.5,1.4,Safe,8.3
2025-02-06,Mumbai Reservoir,W_MUM,Mumbai,19.04789449131138,72.91837457366218,8.3,27.5,9.2,6.1,Unsafe,1.5
2025-02-06,Delhi Reservoir,W_DEL,Delhi,28.719424900355257,77.12811382348399,7.7,88.4,9.8,2.7,Unsafe,8.2
2025-02-06,Bengaluru Reservoir,W_BEN,Bengaluru,12.991448766986325,77.57015561812479,8.2,52.4,8.2,7.1,Unsafe,12.2
2025-02-06,Chennai Reservoir,W_CHE,Chennai,13.101364363075602,80.23645103155167,7.7,94.7,7.6,4.2,Moderate,13.1
2025-02-06,Kolkata Reservoir,W_KOL,Kolkata,22.59142339073777,88.32173229558013,7.0,34.0,8.5,7.3,Safe,3.4
2025-02-06,Hyderabad Reservoir,W_HYD,Hyderabad,17.412695556236304,78.4578049597909,7.0,24.7,9.3,4.4,Safe,13.8
2025-02-06,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.025286023580893,72.52666074898211,7.9,52.7,6.9,5.8,Moderate,8.0
2025-02-06,Jaipur Reservoir,W_JAI,Jaipur,26.94116189859145,75.80378793138759,8.1,42.6,4.2,1.8,Unsafe,2.6
2025-02-06,Lucknow Reservoir,W_LUC,Lucknow,26.847873035602266,80.95492579336333,6.7,76.7,9.5,3.1,Unsafe,1.4
2025-02-06,Bhopal Reservoir,W_BHO,Bhopal,23.282394050390973,77.42847640271039,7.7,96.4,5.1,7.8,Safe,12.2
2025-02-07,Mumbai Reservoir,W_MUM,Mumbai,19.117938053235342,72.92412236817712,7.6,47.8,5.9,2.6,Moderate,11.2
2025-02-07,Delhi Reservoir,W_DEL,Delhi,28.73352411033556,77.14481522442625,6.8,38.8,5.1,7.9,Moderate,3.3
2025-02-07,Bengaluru Reservoir,W_BEN,Bengaluru,12.972414671581225,77.55162888800902,8.0,88.9,5.1,2.0,Moderate,10.5
2025-02-07,Chennai Reservoir,W_CHE,Chennai,13.118426340891475,80.23561534782291,7.2,29.1,8.9,4.2,Safe,3.2
2025-02-07,Kolkata Reservoir,W_KOL,Kolkata,22.52414621581615,88.38913583800871,6.8,37.2,7.1,6.3,Moderate,10.6
2025-02-07,Hyderabad Reservoir,W_HYD,Hyderabad,17.43067374018796,78.43758808511454,6.6,61.0,5.4,6.6,Unsafe,9.4
2025-02-07,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.054007375285966,72.6105916299112,8.3,67.2,5.9,1.5,Unsafe,5.7
2025-02-07,Jaipur Reservoir,W_JAI,Jaipur,26.953172030651828,75.74929793512773,8.3,34.8,7.8,2.5,Moderate,14.8
2025-02-07,Lucknow Reservoir,W_LUC,Lucknow,26.817659406692933,80.92475618060317,8.0,93.6,7.2,6.4,Safe,7.2
2025-02-07,Bhopal Reservoir,W_BHO,Bhopal,23.217436042513462,77.37806012013401,8.0,13.3,4.7,2.5,Unsafe,6.1
2025-02-08,Mumbai Reservoir,W_MUM,Mumbai,19.088110995238658,72.85654858670522,6.5,72.1,8.3,1.1,Safe,6.1
2025-02-08,Delhi Reservoir,W_DEL,Delhi,28.669513307663028,77.13898290222448,7.3,71.1,7.7,2.2,Unsafe,12.6
2025-02-08,Bengaluru Reservoir,W_BEN,Bengaluru,12.940898855526596,77.59424848633483,7.5,89.5,7.6,7.1,Unsafe,13.7
2025-02-08,Chennai Reservoir,W_CHE,Chennai,13.056729507555175,80.26641967191296,7.3,78.3,6.0,4.0,Safe,1.2
2025-02-08,Kolkata Reservoir,W_KOL,Kolkata,22.555503288643198,88.41213229402807,6.9,74.5,7.8,1.1,Moderate,2.7
2025-02-08,Hyderabad Reservoir,W_HYD,Hyderabad,17.432047509036366,78.5008376573226,8.2,55.3,5.3,2.9,Unsafe,13.7
2025-02-08,Ahmedabad Reservoir,W_AHM,Ahmedabad,23.005398029163647,72.54107662637819,8.2,47.2,9.2,3.1,Moderate,14.7
2025-02-08,Jaipur Reservoir,W_JAI,Jaipur,26.89839351462145,75.78740559517598,8.1,67.0,8.7,3.5,Safe,5.1
2025-02-08,Lucknow Reservoir,W_LUC,Lucknow,26.83475894464427,80.98514055676118,7.5,39.7,7.5,4.5,Unsafe,13.7
