Date,City,Latitude,Longitude,Crime_Type,Daily_Incidents,Investigation_Status
2025-02-03,Bhopal,23.299245517196287,77.44261491064692,Vandalism,8,Under Investigation
2025-02-04,Mumbai,19.047294858160747,72.89957915098955,Assault,16,Open
2025-02-04,Delhi,28.663838936468732,77.11265577997875,Vandalism,16,Resolved
2025-02-04,Bengaluru,12.959284333529723,77.56430108077554,Theft,5,Resolved
2025-02-04,Chennai,13.087168604428072,80.25009722902429,Theft,6,Resolved
2025-02-04,Kolkata,22.5776648914893,88.40817905947155,Burglary,5,Resolved
2025-02-04,Hyderabad,17.388050413496973,78.45866871291254,Theft,19,Under Investigation
2025-02-04,Ahmedabad,22.997645893497257,72.59259665210905,Burglary,4,Open
2025-02-04,Jaipur,26.894840509736877,75.75549287386902,Fraud,17,Under Investigation
2025-02-04,Lucknow,26.893297417252732,80.93537063233346,Theft,18,Under Investigation
2025-02-04,Bhopal,23.26514181769316,77.39729436425762,Burglary,12,Resolved
2025-02-05,Mumbai,19.034830247681832,72.85449142968147,Vandalism,19,Resolved
2025-02-05,Delhi,28.679811660184118,77.13568493098576,Theft,6,Under Investigation
2025-02-05,Bengaluru,12.99924306282283,77.58322373716324,Burglary,10,Under Investigation
2025-02-05,Chennai,13.081307605931517,80.3191315437609,Burglary,11,Resolved
2025-02-05,Kolkata,22.556244608990085,88.39807297091832,Assault,15,Open
2025-02-05,Hyderabad,17.33683827206226,78.53199739781783,Vandalism,4,Resolved
2025-02-05,Ahmedabad,22.97349746596103,72.58314579543179,Theft,17,Resolved
2025-02-05,Jaipur,26.871021405765596,75.80897125331423,Fraud,19,Resolved
2025-02-05,Lucknow,26.893988837244944,80.95604127279248,Vandalism,2,Open
2025-02-05,Bhopal,23.220190970894393,77.3697117981093,Burglary,0,Open
2025-02-06,Mumbai,19.071014716963287,72.87507416679351,Burglary,14,Resolved
2025-02-06,Delhi,28.668927910630003,77.12896947035935,Theft,6,Open
2025-02-06,Bengaluru,13.005765964968274,77.63665271554586,Vandalism,1,Open
2025-02-06,Chennai,13.043473842456574,80.23881391354392,Fraud,13,Under Investigation
2025-02-06,Kolkata,22.595545012936302,88.3716033990484,Vandalism,5,Open
2025-02-06,Hyderabad,17.401048090780982,78.4597823354859,Theft,0,Open
2025-02-06,Ahmedabad,22.990994670205055,72.6164159908045,Theft,17,Open
2025-02-06,Jaipur,26.950719502361437,75.83484318839693,Burglary,12,Open
2025-02-06,Lucknow,26.87260879144993,80.98448152432393,Vandalism,17,Open
2025-02-06,Bhopal,23.223429111815012,77.4169871096569,Vandalism,2,Resolved
2025-02-07,Mumbai,19.097741631088127,72.8631968161348,Theft,1,Resolved
2025-02-07,Delhi,28.725094881249326,77.07511135394223,Theft,3,Resolved
2025-02-07,Bengaluru,12.954511704737477,77.57787119854689,Burglary,14,Under Investigation
2025-02-07,Chennai,13.034837843316755,80.24885580403402,Theft,16,Resolved
2025-02-07,Kolkata,22.590475355845232,88.3690261439915,Theft,6,Resolved
2025-02-07,Hyderabad,17.34425332970323,78.44524809555952,Assault,2,Open
2025-02-07,Ahmedabad,23.053697562803936,72.57964244960554,Theft,8,Open
2025-02-07,Jaipur,26.912647946042647,75.80513983963625,Theft,1,Resolved
2025-02-07,Lucknow,26.829371525186655,80.9414935773483,Vandalism,5,Open
2025-02-07,Bhopal,23.294059995828878,77.38096916998087,Assault,16,Open
2025-02-08,Mumbai,19.05757320123331,72.92478253575275,Assault,9,Resolved
2025-02-08,Delhi,28.721449891045772,77.06810477919782,Fraud,4,Under Investigation
2025-02-08,Bengaluru,12.992613582086287,77.59980630499346,Burglary,11,Under Investigation
2025-02-08,Chennai,13.08542056274102,80.25786706154474,Burglary,9,Open
2025-02-08,Kolkata,22.53608908850728,88.40067121265461,Vandalism,14,Resolved
2025-02-08,Hyderabad,17.40433741891525,78.52647309134504,Fraud,8,Open
2025-02-08,Ahmedabad,23.06960119083934,72.52954477589826,Vandalism,10,Under Investigation
2025-02-08,Jaipur,26.881936629135108,75.75470925887461,Burglary,6,Open
2025-02-08,Lucknow,26.832572262937006,80.94112501914054,Fraud,8,Open
2025-02-08,Bhopal,23.260996314452854,77.43611545056211,Assault,18,Open
2025-02-09,Mumbai,19.117926995284048,72.85328199914733,Fraud,18,Under Investigation
2025-02-09,Delhi,28.708399467195473,77.13574511278777,Theft,6,Resolved
2025-02-09,Bengaluru,13.013314398153428,77.5803604154482,Theft,3,Under Investigation
2025-02-09,Chennai,13.113006927168573,80.2799517235237,Vandalism,10,Under Investigation
2025-02-09,Kolkata,22.5664934170333,88.4045079661065,Theft,0,Resolved
2025-02-09,Hyderabad,17.343877625701104,78.51408140920111,Theft,16,Open
2025-02-09,Ahmedabad,23.013465859642,72.56979094658718,Theft,0,Open
2025-02-09,Jaipur,26.90244684625875,75.76487248423243,Burglary,15,Under Investigation
2025-02-09,Lucknow,26.8921490851734,80.901215191306,Fraud,4,Under Investigation
2025-02-09,Bhopal,23.225373485967584,77.38169184724669,Burglary,9,Resolved
2025-02-10,Mumbai,19.07669360926897,72.84354765284922,Assault,5,Under Investigation
2025-02-10,Delhi,28.72511974865463,77.05900418802817,Assault,7,Open
2025-02-10,Bengaluru,12.983831232599544,77.62605606444224,Burglary,1,Under Investigation
2025-02-10,Chennai,13.051173899782833,80.27608166642608,Assault,5,Open
2025-02-10,Kolkata,22.569971488408598,88.35056392315974,Vandalism,7,Resolved
2025-02-10,Hyderabad,17.428195759684986,78.4720833890771,Assault,2,Resolved
2025-02-10,Ahmedabad,23.06892362281456,72.56875900719122,Burglary,9,Open
2025-02-10,Jaipur,26.873210099601085,75.78936954997205,Vandalism,7,Open
2025-02-10,Lucknow,26.837472471152132,80.9819494963035,Vandalism,4,Open
2025-02-10,Bhopal,23.30749332130942,77.38450251517071,Assault,5,Under Investigation
2025-02-11,Mumbai,19.071708044688535,72.89399567998471,Theft,5,Open
2025-02-11,Delhi,28.707818309065118,77.13588557904707,Fraud,3,Resolved
2025-02-11,Bengaluru,12.996449576334502,77.5586230482404,Vandalism,0,Under Investigation
2025-02-11,Chennai,13.039792844480315,80.30903991590962,Vandalism,12,Open
2025-02-11,Kolkata,22.55561518051391,88.39420168756344,Vandalism,18,Open
2025-02-11,Hyderabad,17.4326445713296,78.53611804847118,Fraud,11,Open
2025-02-11,Ahmedabad,23.034423530495957,72.60872539194051,Theft,4,Under Investigation
2025-02-11,Jaipur,26.929427443750306,75.75480675111116,Assault,15,Under Investigation
2025-02-11,Lucknow,26.88774501758091,80.94767335914437,Vandalism,6,Open
2025-02-11,Bhopal,23.245174575211315,77.38515574571264,Burglary,1,Under Investigation
2025-02-12,Mumbai,19.036363586385157,72.85245384924947,Assault,0,Under Investigation
2025-02-12,Delhi,28.672381069328416,77.10812756534996,Theft,15,Open
2025-02-12,Bengaluru,12.990804770438368,77.58998258686013,Burglary,1,Open
2025-02-12,Chennai,13.12767319485315,80.26751234688257,Theft,18,Open
2025-02-12,Kolkata,22.549921874272844,88.39028120127983,Vandalism,14,Open
2025-02-12,Hyderabad,17.34368359007467,78.53181329086063,Assault,10,Under Investigation
2025-02-12,Ahmedabad,22.991041664326254,72.58172082787922,Burglary,9,Resolved
2025-02-12,Jaipur,26.88772783336682,75.78037124697387,Vandalism,17,Open
2025-02-12,Lucknow,26.814269677128536,80.89767761168953,Assault,4,Open
2025-02-12,Bhopal,23.30407036652653,77.40966577704943,Theft,19,Resolved
2025-02-13,Mumbai,19.098359735522827,72.87478217487718,Theft,12,Open
2025-02-13,Delhi,28.705735006613676,77.10225466213757,Assault,4,Under Investigation
2025-02-13,Bengaluru,12.94498438633411,77.54544850971992,Vandalism,6,Resolved
2025-02-13,Chennai,13.057195888654464,80.24142664470371,Assault,17,Resolved
2025-02-13,Kolkata,22.583168362866072,88.33558300640232,Burglary,13,Under Investigation
2025-02-13,Hyderabad,17.33702828302748,78.50200714295633,Burglary,17,Open
2025-02-13,Ahmedabad,23.007489438285685,72.58234939386925,Theft,7,Open
2025-02-13,Jaipur,26.961589685735227,75.79572234052908,Assault,6,Resolved
2025-02-13,Lucknow,26.870720125341617,80.91825023558778,Fraud,4,Under Investigation
2025-02-13,Bhopal,23.28302258509778,77.42782349324726,Vandalism,3,Under Investigation
2025-02-14,Mumbai,19.071006379738556,72.92313031309867,Assault,1,Open
2025-02-14,Delhi,28.689267918492156,77.12943989053888,Vandalism,15,Under Investigation
2025-02-14,Bengaluru,12.93307857499946,77.54539329105835,Burglary,3,Open
2025-02-14,Chennai,13.130883309501748,80.24963775717895,Vandalism,12,Open
2025-02-14,Kolkata,22.62155120843789,88.38537356412469,Fraud,18,Open
2025-02-14,Hyderabad,17.348154294585733,78.48762247804036,Assault,15,Open
2025-02-14,Ahmedabad,23.00092755916987,72.53846736297281,Assault,7,Resolved
2025-02-14,Jaipur,26.874608166891758,75.78506512483374,Fraud,18,Open
2025-02-14,Lucknow,26.893995391085507,80.92775080479335,Theft,10,Under Investigation
2025-02-14,Bhopal,23.250828432253154,77.39054183108183,Assault,2,Under Investigation
2025-02-15,Mumbai,19.048158900397045,72.88997154643906,Fraud,5,Open
2025-02-15,Delhi,28.707532122317154,77.06898552984487,Theft,1,Open
2025-02-15,Bengaluru,13.015352757720068,77.56738781278152,Fraud,2,Resolved
2025-02-15,Chennai,13.08489593090672,80.2536547782441,Fraud,13,Under Investigation
2025-02-15,Kolkata,22.54982594994251,88.38738117932651,Theft,15,Open
2025-02-15,Hyderabad,17.359854852293523,78.47158698675543,Vandalism,8,Under Investigation
2025-02-15,Ahmedabad,23.01237149624301,72.59262472621256,Theft,9,Open
2025-02-15,Jaipur,26.908838832140233,75.74935327891433,Assault,9,Resolved
2025-02-15,Lucknow,26.799633724310898,80.9310067842962,Vandalism,8,Open
2025-02-15,Bhopal,23.282254993548513,77.39418745932299,Assault,13,Under Investigation
2025-02-16,Mumbai,19.06641085242945,72.85069669660298,Assault,9,Open
2025-02-16,Delhi,28.708659548279154,77.08054481760665,Fraud,19,Open
2025-02-16,Bengaluru,12.992707128694306,77.63077670020212,Theft,5,Open
2025-02-16,Chennai,13.046729800209004,80.27694834481258,Fraud,13,Under Investigation
2025-02-16,Kolkata,22.61524023727619,88.37272630148128,Assault,0,Resolved
2025-02-16,Hyderabad,17.342093244277166,78.44370838975557,Assault,4,Open
2025-02-16,Ahmedabad,23.018870076172046,72.56435223541402,Theft,13,Resolved
2025-02-16,Jaipur,26.906987842439055,75.75186573592697,Theft,18,Open
2025-02-16,Lucknow,26.818970552932345,80.94196518585865,Vandalism,4,Under Investigation
2025-02-16,Bhopal,23.272403606437912,77.37271084150875,Fraud,4,Under Investigation
2025-02-17,Mumbai,19.11305679288656,72.87315526908972,Vandalism,15,Under Investigation
2025-02-17,Delhi,28.70870088775182,77.091101105771,Assault,13,Resolved
2025-02-17,Bengaluru,12.957153721350736,77.60854638837203,Theft,14,Resolved
2025-02-17,Chennai,13.054356572749924,80.27123377056063,Fraud,9,Open
2025-02-17,Kolkata,22.611659715149976,88.40407292944627,Fraud,5,Open
2025-02-17,Hyderabad,17.431623968668294,78.52936263954648,Theft,13,Open
2025-02-17,Ahmedabad,23.005988765271585,72.61787814448495,Assault,9,Open
2025-02-17,Jaipur,26.942506622023117,75.81540666315604,Vandalism,7,Open
2025-02-17,Lucknow,26.834283216083772,80.92611889592625,Vandalism,7,Resolved
2025-02-17,Bhopal,23.281122718732743,77.4207228758577,Fraud,14,Under Investigation
2025-02-18,Mumbai,19.06095374995493,72.83092637703916,Assault,7,Open
2025-02-18,Delhi,28.66080942023241,77.06359494813809,Burglary,19,Open
2025-02-18,Bengaluru,12.935076985839842,77.60274650452888,Fraud,18,Under Investigation
2025-02-18,Chennai,13.036438304938002,80.30304769396805,Assault,5,Under Investigation
2025-02-18,Kolkata,22.526739014202636,88.39066035404525,Burglary,19,Resolved
2025-02-18,Hyderabad,17.41692335715823,78.49854747366442,Theft,15,Open
2025-02-18,Ahmedabad,23.016048871393014,72.60077440178314,Theft,8,Under Investigation
2025-02-18,Jaipur,26.940598326990738,75.83338139857237,Assault,18,Resolved
2025-02-18,Lucknow,26.842077216766842,80.92671661178002,Vandalism,12,Under Investigation
2025-02-18,Bhopal,23.27112066044819,77.38365864469951,Vandalism,16,Resolved
2025-02-19,Mumbai,19.125109875705206,72.9085173975484,Fraud,9,Under Investigation
2025-02-19,Delhi,28.75119206251219,77.10699414131076,Theft,5,Under Investigation
2025-02-19,Bengaluru,12.997540117100153,77.54837249828968,Theft,1,Open
2025-02-19,Chennai,13.127399388980633,80.2593971296048,Theft,8,Open
2025-02-19,Kolkata,22.574638016943638,88.35008040814276,Fraud,6,Resolved
2025-02-19,Hyderabad,17.39596180501587,78.48191964877523,Theft,18,Open
2025-02-19,Ahmedabad,22.97703808167932,72.58554736430375,Vandalism,10,Under Investigation
2025-02-19,Jaipur,26.910051663714736,75.82811282118233,Fraud,5,Resolved
2025-02-19,Lucknow,26.872930635832887,80.918087315723,Vandalism,16,Resolved
2025-02-19,Bhopal,23.29282959069352,77.39325544278933,Burglary,19,Resolved
2025-02-20,Mumbai,19.0555174007821,72.9083075907566,Fraud,15,Resolved
2025-02-20,Delhi,28.70810938191221,77.09271972928359,Burglary,3,Open
2025-02-20,Bengaluru,12.969776203254309,77.54796356510646,Theft,9,Under Investigation
2025-02-20,Chennai,13.050657011218599,80.23930593004609,Fraud,17,Open
2025-02-20,Kolkata,22.617298576239403,88.33942961776278,Vandalism,8,Under Investigation
2025-02-20,Hyderabad,17.384840883068684,78.5095632698253,Burglary,5,Open
2025-02-20,Ahmedabad,23.06214184648872,72.5421183691942,Theft,16,Under Investigation
2025-02-20,Jaipur,26.926560021656158,75.8073081656935,Assault,4,Under Investigation
2025-02-20,Lucknow,26.84997842624864,80.96955126697874,Burglary,19,Open
2025-02-20,Bhopal,23.235326416642504,77.44861630387567,Fraud,9,Open
2025-02-21,Mumbai,19.079245750149187,72.85544244248511,Theft,19,Resolved
2025-02-21,Delhi,28.748312783197512,77.09792420754881,Vandalism,19,Under Investigation
2025-02-21,Bengaluru,12.953391165882392,77.56487713360026,Fraud,15,Open
2025-02-21,Chennai,13.073611034726344,80.22930468232606,Vandalism,19,Under Investigation
2025-02-21,Kolkata,22.564590121266267,88.39674526849045,Burglary,13,Open
2025-02-21,Hyderabad,17.40568972312815,78.48062492867282,Vandalism,16,Open
2025-02-21,Ahmedabad,23.02690286196953,72.54780303577739,Vandalism,5,Resolved
2025-02-21,Jaipur,26.911743600867368,75.7558579663739,Burglary,11,Under Investigation
2025-02-21,Lucknow,26.797276028760038,80.89673683312672,Theft,10,Open
2025-02-21,Bhopal,23.253599154393076,77.3793156677938,Assault,11,Under Investigation
2025-02-22,Mumbai,19.050380164569862,72.92715118336056,Vandalism,19,Open
2025-02-22,Delhi,28.69107290653069,77.07182362972532,Vandalism,15,Open
2025-02-22,Bengaluru,12.967416335941909,77.61959132182095,Theft,11,Resolved
2025-02-22,Chennai,13.119168333566336,80.23448614244072,Theft,18,Under Investigation
2025-02-22,Kolkata,22.577919412981633,88.38754589151463,Vandalism,13,Under Investigation
2025-02-22,Hyderabad,17.380973065486966,78.49146056060015,Vandalism,6,Open
2025-02-22,Ahmedabad,23.030758801560218,72.61944610582263,Theft,5,Resolved
2025-02-22,Jaipur,26.909637019385965,75.75766146290924,Theft,3,Resolved
2025-02-22,Lucknow,26.850131262590622,80.95459399680055,Assault,5,Open
2025-02-22,Bhopal,23.25291629865214,77.4137999501,Vandalism,3,Open
2025-02-23,Mumbai,19.112034331646765,72.8990895233447,Theft,5,Open
2025-02-23,Delhi,28.66243613401357,77.09226663576287,Burglary,14,Under Investigation
2025-02-23,Bengaluru,12.955437595721657,77.56019510845647,Burglary,16,Under Investigation
2025-02-23,Chennai,13.077369792811677,80.31336788882582,Assault,17,Resolved
2025-02-23,Kolkata,22.585397775970016,88.31916908873593,Fraud,7,Under Investigation
2025-02-23,Hyderabad,17.35691817226325,78.52946269468026,Vandalism,17,Open
2025-02-23,Ahmedabad,22.990052576340165,72.55304665001694,Burglary,3,Under Investigation
2025-02-23,Jaipur,26.86617485264968,75.77222968420386,Burglary,10,Open
2025-02-23,Lucknow,26.79902980173249,80.90283170859468,Burglary,11,Resolved
2025-02-23,Bhopal,23.28336848012785,77.41272401405853,Theft,19,Resolved
2025-02-24,Mumbai,19.075703134020788,72.90569644091511,Assault,15,Resolved
2025-02-24,Delhi,28.66434869311296,77.07089802955211,Theft,2,Under Investigation
2025-02-24,Bengaluru,12.933249976321274,77.57851454761851,Vandalism,18,Resolved
2025-02-24,Chennai,13.10216369682772,80.25038553575226,Fraud,14,Under Investigation
2025-02-24,Kolkata,22.564322443220266,88.40236485578578,Burglary,3,Under Investigation
2025-02-24,Hyderabad,17.366729698588788,78.52871276374633,Burglary,17,Open
2025-02-24,Ahmedabad,22.97546405467681,72.5799298735601,Assault,17,Resolved
2025-02-24,Jaipur,26.952706896361267,75.82414251367571,Theft,1,Resolved
2025-02-24,Lucknow,26.847015189977885,80.95875726904409,Assault,0,Open
2025-02-24,Bhopal,23.25877388046676,77.42704998609938,Burglary,10,Under Investigation
2025-02-25,Mumbai,19.10111926860085,72.84548420994845,Assault,2,Open
2025-02-25,Delhi,28.69957401640764,77.14991721756844,Burglary,7,Resolved
2025-02-25,Bengaluru,12.96405676639947,77.58238627842009,Burglary,6,Resolved
2025-02-25,Chennai,13.06292442654814,80.30778976157082,Burglary,8,Open
2025-02-25,Kolkata,22.59642904088238,88.3947537027231,Vandalism,11,Under Investigation
2025-02-25,Hyderabad,17.40103612749394,78.53329355265446,Assault,18,Open
2025-02-25,Ahmedabad,23.02205604578707,72.61784563534086,Assault,16,Open
2025-02-25,Jaipur,26.89892470055931,75.77773638847195,Vandalism,10,Resolved
2025-02-25,Lucknow,26.878623188013783,80.90266366568142,Assault,5,Under Investigation
2025-02-25,Bhopal,23.22013761595611,77.39383718268446,Vandalism,15,Open
2025-02-26,Mumbai,19.121656475007875,72.88834662830423,Burglary,13,Resolved
2025-02-26,Delhi,28.70397363245572,77.15143112598886,Theft,3,Under Investigation
2025-02-26,Bengaluru,12.921741109324664,77.62403139110339,Burglary,10,Resolved
2025-02-26,Chennai,13.049382878958566,80.24201403268452,Fraud,19,Open
2025-02-26,Kolkata,22.553837216837486,88.4055875126867,Vandalism,3,Resolved
2025-02-26,Hyderabad,17.398739583344025,78.52920053458466,Assault,16,Resolved
2025-02-26,Ahmedabad,23.056345425683574,72.55870080332556,Assault,6,Open
2025-02-26,Jaipur,26.896878452149785,75.78456715397759,Burglary,2,Under Investigation
2025-02-26,Lucknow,26.88251355470446,80.9276102020472,Burglary,8,Open
2025-02-26,Bhopal,23.29974987120305,77.39306470286576,Assault,12,Under Investigation
2025-02-27,Mumbai,19.100624497556378,72.86342984198308,Theft,9,Resolved
2025-02-27,Delhi,28.719301016698033,77.11571880149604,Theft,12,Open
2025-02-27,Bengaluru,12.964981644171822,77.54955512821606,Burglary,8,Resolved
2025-02-27,Chennai,13.038831428258101,80.22553088421884,Fraud,17,Under Investigation
2025-02-27,Kolkata,22.54319031156092,88.37638861575063,Theft,9,Under Investigation
2025-02-27,Hyderabad,17.43299125417617,78.4621130474314,Assault,3,Open
2025-02-27,Ahmedabad,22.983586635936494,72.57832845173202,Theft,4,Under Investigation
2025-02-27,Jaipur,26.905641631672907,75.83059400082199,Vandalism,16,Open
2025-02-27,Lucknow,26.81482877970787,80.90678745163825,Vandalism,1,Under Investigation
2025-02-27,Bhopal,23.307583839720046,77.44230560375021,Fraud,10,Resolved
2025-02-28,Mumbai,19.102206059363454,72.90096117713487,Theft,8,Resolved
2025-02-28,Delhi,28.68812922501503,77.12709415974035,Fraud,8,Open
2025-02-28,Bengaluru,12.997915382404704,77.64159691101626,Fraud,12,Resolved
2025-02-28,Chennai,13.129886828302684,80.28634301225158,Assault,11,Open
2025-02-28,Kolkata,22.599202601967978,88.32335617641932,Assault,19,Under Investigation
